cg00423068	8	145101998			SPATC1;SPATC1	NM_001134374;NM_198572	3'UTR;3'UTR	chr8:145103285-145108027	N_Shore	ClassA	chr8:145103285-145108027*N_Shore	1	0
cg00423114	1	1691916			NADK	NM_023018	Body	chr1:1691767-1692063	Island	ClassA	chr1:1691767-1692063*Island	4	0
cg00423124	13	44453862			C13orf31;C13orf31;CCDC122;C13orf31	NM_001128303;NM_001128303;NM_144974;NM_153218	1stExon;5'UTR;TSS200;TSS200	chr13:44453207-44454295	Island	ClassA	chr13:44453207-44454295*Island	15	0
cg00423153	2	229046785			SPHKAP;SPHKAP	NM_030623;NM_001142644	TSS1500;TSS1500	chr2:229045957-229046553	S_Shore	ClassA	chr2:229045957-229046553*S_Shore	3	0
cg00423167	6	31937355			SKIV2L	NM_006929	Body	chr6:31939730-31940559	N_Shelf	ClassA	chr6:31939730-31940559*N_Shelf	30	0
cg00423185	11	4510366			OR52K1	NM_001005171	1stExon			ClassC		NA	0
cg00423195	10	3190293		rs4881112	PITRM1	NM_014889	Body			ClassC		NA	0
cg00423291	7	40855639			C7orf10	NM_024728	Body			ClassC		NA	1
cg00423364	11	850952			TSPAN4;TSPAN4;TSPAN4;TSPAN4;TSPAN4;TSPAN4;TSPAN4	NM_001025239;NM_001025237;NM_001025234;NM_001025235;NM_001025236;NM_001025238;NM_003271	5'UTR;Body;Body;Body;Body;Body;Body	chr11:849087-850982	Island	ClassA	chr11:849087-850982*Island	6	0
cg00423398	3	38038969			VILL	NM_015873	Body	chr3:38040289-38040535	N_Shore	ClassA	chr3:38040289-38040535*N_Shore	3	0
cg00423443	16	82660376			CDH13	NM_001257	TSS1500	chr16:82660651-82661813	N_Shore	ClassA	chr16:82660651-82661813*N_Shore	12	0
cg00423453	11	5372944			OR51B6	NM_001004750	1stExon			ClassC		NA	0
cg00423486	1	8491132			RERE;RERE	NM_012102;NM_001042681	Body;Body			ClassC		NA	0
cg00423487	19	4455957			UBXN6;UBXN6	NM_025241;NM_001171091	Body;TSS1500	chr19:4457493-4458040	N_Shore	ClassA	chr19:4457493-4458040*N_Shore	4	0
cg00423597	1	33235531			KIAA1522	NM_020888	Body	chr1:33235494-33235718	Island	ClassA	chr1:33235494-33235718*Island	3	0
cg00423598	7	156296491								ClassD		NA	0
cg00423655	3	102154087			ZPLD1	NM_175056	Body			ClassC		NA	0
cg00423675	9	138067680						chr9:138068090-138068294	N_Shore	ClassB	chr9:138068090-138068294*N_Shore	2	0
cg00423679	18	20877786			C18orf45	NM_032933	3'UTR			ClassC		NA	0
cg00423697	7	4254796	rs76853931	rs684995	SDK1;SDK1	NR_027816;NM_152744	Body;Body			ClassC		NA	0
cg00423700	16	66982435						chr16:66982434-66982945	Island	ClassB	chr16:66982434-66982945*Island	3	1
cg00423702	7	66747538						chr7:66751106-66751333	N_Shelf	ClassB	chr7:66751106-66751333*N_Shelf	1	0
cg00423704	20	21077665						chr20:21080929-21082824	N_Shelf	ClassB	chr20:21080929-21082824*N_Shelf	1	0
cg00423729	5	150826949			SLC36A1	NM_078483	TSS1500	chr5:150827102-150827500	N_Shore	ClassA	chr5:150827102-150827500*N_Shore	7	0
cg00423811	7	157359579		rs77728987	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body;Body;Body	chr7:157361512-157361805	N_Shore	ClassA	chr7:157361512-157361805*N_Shore	3	0
cg00423826	8	143534636						chr8:143535484-143535892	N_Shore	ClassB	chr8:143535484-143535892*N_Shore	3	0
cg00423871	19	4827986			TICAM1	NM_182919	5'UTR	chr19:4831433-4831892	N_Shelf	ClassA	chr19:4831433-4831892*N_Shelf	1	0
cg00423969	2	97359879			FER1L5;FER1L5	NM_001113382;NM_001077400	Body;TSS1500			ClassC		NA	0
cg00424152	2	232263126			B3GNT7	NM_145236	Body	chr2:232262854-232263544	Island	ClassA	chr2:232262854-232263544*Island	4	0
cg00424166	6	150045504			NUP43	NM_198887	3'UTR			ClassC		NA	0
cg00424169	13	31506837			C13orf26;C13orf26	NM_152325;NM_152325	1stExon;5'UTR			ClassC		NA	0
cg00424276	7	105222180			EFCAB10	NR_027068	TSS1500	chr7:105223524-105223850	N_Shore	ClassA	chr7:105223524-105223850*N_Shore	11	0
cg00424286	6	166887879			RPS6KA2;RPS6KA2	NM_021135;NM_001006932	Body;Body			ClassC		NA	0
cg00424297	6	87865072			ZNF292	NM_015021	TSS200	chr6:87864919-87866096	Island	ClassA	chr6:87864919-87866096*Island	9	0
cg00424353	4	7300999		rs76753497	SORCS2	NM_020777	Body			ClassC		NA	0
cg00424354	11	100555339	rs56302425					chr11:100557923-100558401	N_Shelf	ClassB	chr11:100557923-100558401*N_Shelf	1	0
cg00424451	17	76338660						chr17:76337725-76338582	S_Shore	ClassB	chr17:76337725-76338582*S_Shore	1	0
cg00424467	20	1377284						chr20:1373259-1373917	S_Shelf	ClassB	chr20:1373259-1373917*S_Shelf	1	0
cg00424572	8	25903209	rs35971275		EBF2	NM_022659	TSS1500	chr8:25900562-25905842	Island	ClassA	chr8:25900562-25905842*Island	15	0
cg00424588	9	126164961			MIR601;DENND1A;DENND1A	NR_030332;NM_024820;NM_020946	TSS200;Body;Body			ClassC		NA	0
cg00424677	19	32836465			ZNF507;ZNF507	NM_001136156;NM_014910	TSS200;TSS200	chr19:32836353-32836840	Island	ClassA	chr19:32836353-32836840*Island	8	0
cg00424690	6	43478455			C6orf154	NM_001012974	TSS200	chr6:43477221-43478553	Island	ClassA	chr6:43477221-43478553*Island	9	0
cg00424740	11	100935756			PGR	NM_000926	Body			ClassC		NA	1
cg00424785	10	126731988			CTBP2;CTBP2	NM_001083914;NM_001329	5'UTR;5'UTR			ClassC		NA	0
cg00424800	3	169755602			GPR160	NM_014373	TSS200	chr3:169755594-169756847	Island	ClassA	chr3:169755594-169756847*Island	7	0
cg00424946	16	69221172			SNTB2	NM_006750	1stExon	chr16:69220880-69222107	Island	ClassA	chr16:69220880-69222107*Island	5	0
cg00424967	6	10163569								ClassD		NA	0
cg00425078	16	4230255						chr16:4233245-4234459	N_Shelf	ClassB	chr16:4233245-4234459*N_Shelf	1	0
cg00425177	10	3058239								ClassD		NA	0
cg00425213	1	6446095			ACOT7;ACOT7	NM_007274;NM_181864	Body;TSS1500			ClassC		NA	0
cg00425217	19	13205470			NFIX	NM_002501	3'UTR	chr19:13207375-13207621	N_Shore	ClassA	chr19:13207375-13207621*N_Shore	4	0
cg00425431	15	90792223			TTLL13	NM_001029964	TSS1500	chr15:90792559-90792929	N_Shore	ClassA	chr15:90792559-90792929*N_Shore	4	0
cg00425636	18	43404545			SIGLEC15	NM_213602	TSS1500			ClassC		NA	0
cg00425678	13	81226644						chr13:81229047-81229445	N_Shelf	ClassB	chr13:81229047-81229445*N_Shelf	1	0
cg00425708	12	66217779	rs74371936		HMGA2;RPSAP52;HMGA2	NM_003484;NR_026825;NM_003483	TSS1500;Body;TSS1500	chr12:66217627-66220181	Island	ClassA	chr12:66217627-66220181*Island	10	0
cg00425710	16	56672671			MT1A	NM_005946	1stExon	chr16:56671937-56672530	S_Shore	ClassA	chr16:56671937-56672530*S_Shore	4	0
cg00425764	16	15949616		rs75952438	MYH11;MYH11;MYH11;MYH11	NM_002474;NM_001040113;NM_001040114;NM_022844	5'UTR;5'UTR;5'UTR;5'UTR	chr16:15950839-15951266	N_Shore	ClassA	chr16:15950839-15951266*N_Shore	1	0
cg00425792	17	33905503			PEX12;PEX12	NM_000286;NM_000286	1stExon;5'UTR	chr17:33905502-33905726	Island	ClassA	chr17:33905502-33905726*Island	9	0
cg00425827	5	131346715			ACSL6;ACSL6	NM_001009185;NM_015256	Body;Body	chr5:131346892-131347776	N_Shore	ClassA	chr5:131346892-131347776*N_Shore	1	0
cg00425843	10	94883021								ClassD		NA	0
cg00425885	1	7792442			CAMTA1	NM_015215	Body			ClassC		NA	0
cg00425918	8	23563146			NKX2-6	NM_001136271	Body	chr8:23562475-23565175	Island	ClassA	chr8:23562475-23565175*Island	16	0
cg00425988	8	33372188	rs2581900		C8orf41	NM_001102401	TSS1500	chr8:33371897-33372526	Island	ClassA	chr8:33371897-33372526*Island	3	0
cg00426056	6	33385896			CUTA;CUTA;CUTA;CUTA;CUTA;CUTA;CUTA;CUTA;CUTA	NM_001014840;NM_001014840;NM_001014433;NM_015921;NM_001014838;NM_001014837;NM_015921;NM_001014838;NM_001014837	1stExon;5'UTR;1stExon;5'UTR;5'UTR;1stExon;1stExon;1stExon;5'UTR	chr6:33385678-33386262	Island	ClassA	chr6:33385678-33386262*Island	32	0
cg00426089	1	212671907								ClassD		NA	0
cg00426182	6	28072559						chr6:28072464-28072926	Island	ClassB	chr6:28072464-28072926*Island	3	0
cg00426193	2	152267492			RIF1	NM_018151	Body	chr2:152266271-152267286	S_Shore	ClassA	chr2:152266271-152267286*S_Shore	1	0
cg00426200	2	6210214		rs7591994						ClassD		NA	0
cg00426310	5	139030390			CXXC5	NM_016463	5'UTR	chr5:139027443-139030219	S_Shore	ClassA	chr5:139027443-139030219*S_Shore	1	0
cg00426377	1	36785859		rs2358729	C1orf113;C1orf113	NM_024676;NM_001162530	Body;Body	chr1:36786500-36789402	N_Shore	ClassA	chr1:36786500-36789402*N_Shore	2	0
cg00426425	16	87677927			JPH3	NM_020655	Body	chr16:87677885-87678660	Island	ClassA	chr16:87677885-87678660*Island	4	0
cg00426486	16	86605100						chr16:86599355-86602649	S_Shelf	ClassB	chr16:86599355-86602649*S_Shelf	2	0
cg00426498	17	27507667			MYO18A;MYO18A	NM_078471;NM_203318	TSS1500;TSS1500	chr17:27506889-27507607	S_Shore	ClassA	chr17:27506889-27507607*S_Shore	4	0
cg00426517	4	95372878			PDLIM5;PDLIM5;PDLIM5;PDLIM5;PDLIM5	NM_006457;NR_024179;NM_001011513;NM_001011516;NM_001011515	TSS200;TSS200;TSS200;TSS200;TSS200	chr4:95372801-95373535	Island	ClassA	chr4:95372801-95373535*Island	10	0
cg00426518	5	115693708		rs74316496				chr5:115697134-115697589	N_Shelf	ClassB	chr5:115697134-115697589*N_Shelf	1	0
cg00426626	9	132816402		rs5900882	GPR107;GPR107;GPR107	NM_020960;NM_001136557;NM_001136558	Body;Body;Body	chr9:132815766-132816615	Island	ClassA	chr9:132815766-132816615*Island	4	0
cg00426659	12	99548329			ANKS1B;ANKS1B;ANKS1B;ANKS1B;ANKS1B	NM_181670;NM_181670;NM_020140;NM_152788;NM_020140	1stExon;5'UTR;5'UTR;Body;1stExon			ClassC		NA	0
cg00426668	X	110514231			CAPN6	NM_014289	TSS1500			ClassC		NA	0
cg00426709	6	100067930						chr6:100066405-100067277	S_Shore	ClassB	chr6:100066405-100067277*S_Shore	1	0
cg00426720	2	157187204	rs16840270		NR4A2	NM_006186	5'UTR	chr2:157189057-157191437	N_Shore	ClassA	chr2:157189057-157191437*N_Shore	4	0
cg00426822	1	39546536			MACF1	NM_012090	TSS1500	chr1:39547013-39547959	N_Shore	ClassA	chr1:39547013-39547959*N_Shore	5	0
cg00426855	4	56496836			NMU	NM_006681	Body			ClassC		NA	0
cg00426921	1	120254845			PHGDH	NM_006623	Body	chr1:120254844-120255499	Island	ClassA	chr1:120254844-120255499*Island	5	0
cg00426963	9	86535755			KIF27	NM_017576	5'UTR	chr9:86535742-86536646	Island	ClassA	chr9:86535742-86536646*Island	4	0
cg00426968	19	47138284			GNG8	NM_033258	TSS1500	chr19:47139337-47139547	N_Shore	ClassA	chr19:47139337-47139547*N_Shore	1	0
cg00426976	22	51140977			SHANK3	NM_001080420	Body	chr22:51142802-51143308	N_Shore	ClassA	chr22:51142802-51143308*N_Shore	2	0
cg00427086	15	52861396			ARPP19	NM_006628	TSS200	chr15:52860752-52861410	Island	ClassA	chr15:52860752-52861410*Island	6	0
cg00427150	13	114770568			RASA3	NM_007368	Body	chr13:114773745-114774499	N_Shelf	ClassA	chr13:114773745-114774499*N_Shelf	6	0
cg00427173	6	167762783						chr6:167764522-167765124	N_Shore	ClassB	chr6:167764522-167765124*N_Shore	6	0
cg00427260	17	62401212			PECAM1	NM_000442	TSS200			ClassC		NA	0
cg00427296	17	8534932			MYH10	NM_005964	TSS1500	chr17:8533004-8534933	Island	ClassA	chr17:8533004-8534933*Island	13	0
cg00427454	1	151119109			SEMA6C	NM_030913	TSS200	chr1:151118049-151119373	Island	ClassA	chr1:151118049-151119373*Island	12	0
cg00427553	16	1605339			IFT140	NM_014714	Body	chr16:1604964-1605345	Island	ClassA	chr16:1604964-1605345*Island	4	0
cg00427604	16	55542751			LPCAT2	NM_017839	TSS200	chr16:55542920-55543274	N_Shore	ClassA	chr16:55542920-55543274*N_Shore	4	0
cg00427635	15	74166372	rs76597658		TBC1D21	NM_153356	Body			ClassC		NA	0
cg00427669	11	64797428			SNX15;SNX15	NM_147777;NM_013306	Body;Body	chr11:64794832-64795362	S_Shelf	ClassA	chr11:64794832-64795362*S_Shelf	1	1
cg00427681	X	68441389						chrX:68441385-68441694	Island	ClassB	chrX:68441385-68441694*Island	3	0
cg00427800	2	55647480			CCDC88A;CCDC88A	NM_018084;NM_001135597	TSS1500;TSS1500	chr2:55646621-55647329	S_Shore	ClassA	chr2:55646621-55647329*S_Shore	3	0
cg00427822	2	27712755			IFT172	NM_015662	TSS200	chr2:27712554-27712842	Island	ClassA	chr2:27712554-27712842*Island	7	0
cg00427834	7	512914						chr7:516717-516974	N_Shelf	ClassB	chr7:516717-516974*N_Shelf	1	0
cg00427847	20	46286754			SULF2;SULF2;SULF2	NM_018837;NM_198596;NM_001161841	3'UTR;3'UTR;3'UTR			ClassC		NA	0
cg00427939	16	3217249						chr16:3220438-3221356	N_Shelf	ClassB	chr16:3220438-3221356*N_Shelf	1	0
cg00427986	16	86122089								ClassD		NA	0
cg00428012	X	77166217			ATP7A;ATP7A	NM_000052;NM_000052	1stExon;5'UTR	chrX:77165924-77166295	Island	ClassA	chrX:77165924-77166295*Island	4	0
cg00428160	2	236417265	rs35097917		AGAP1;AGAP1	NM_014914;NM_001037131	Body;Body			ClassC		NA	0
cg00428179	10	31322131			ZNF438;ZNF438;ZNF438;ZNF438;ZNF438;ZNF438;ZNF438	NM_001143766;NM_001143771;NM_001143768;NM_182755;NR_026560;NM_001143767;NM_001143770	TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500	chr10:31320483-31321553	S_Shore	ClassA	chr10:31320483-31321553*S_Shore	1	0
cg00428193	19	57335015			PEG3;PEG3;PEG3;PEG3;ZIM2;ZIM2;PEG3;ZIM2	NM_006210;NM_001146187;NM_001146186;NM_001146185;NM_001146327;NM_001146326;NM_001146184;NM_015363	Body;Body;Body;Body;Body;Body;Body;Body			ClassC		NA	0
cg00428214	1	147775496	rs7537282	rs55754683				chr1:147775221-147775584	Island	ClassB	chr1:147775221-147775584*Island	2	1
cg00428296	1	230513970			PGBD5	NM_024554	TSS1500			ClassC		NA	0
cg00428314	X	118708830		rs28716292	UBE2A;UBE2A	NM_181762;NM_003336	Body;Body	chrX:118708293-118709240	Island	ClassA	chrX:118708293-118709240*Island	11	0
cg00428382	4	124427390						chr4:124426780-124427157	S_Shore	ClassB	chr4:124426780-124427157*S_Shore	2	0
cg00428457	2	119887680								ClassD		NA	0
cg00428468	17	19957951								ClassD		NA	0
cg00428476	1	149784851		rs2664731	HIST2H2BF;HIST2H3D;HIST2H2BF	NM_001024599;NM_001123375;NM_001161334	TSS1500;1stExon;TSS1500	chr1:149784592-149785212	Island	ClassA	chr1:149784592-149785212*Island	3	0
cg00428487	7	5323393			SLC29A4;SLC29A4	NM_153247;NM_001040661	5'UTR;5'UTR	chr7:5322680-5323193	S_Shore	ClassA	chr7:5322680-5323193*S_Shore	1	1
cg00428492	3	112708982			GTPBP8;GTPBP8	NM_138485;NM_014170	TSS1500;TSS1500	chr3:112709666-112710270	N_Shore	ClassA	chr3:112709666-112710270*N_Shore	4	0
cg00428526	4	7031099			TBC1D14;TBC1D14;TBC1D14	NM_001113361;NM_020773;NM_001113363	Body;Body;Body	chr4:7026763-7027166	S_Shelf	ClassA	chr4:7026763-7027166*S_Shelf	1	0
cg00428568	11	18067256						chr11:18067716-18067928	N_Shore	ClassB	chr11:18067716-18067928*N_Shore	1	0
cg00428598	17	7153814	rs9914481		DULLARD;DULLARD	NM_015343;NM_001143775	Body;Body	chr17:7154424-7156126	N_Shore	ClassA	chr17:7154424-7156126*N_Shore	4	0
cg00428601	5	132082801			CCNI2	NM_001039780	TSS1500	chr5:132082873-132083911	N_Shore	ClassA	chr5:132082873-132083911*N_Shore	4	0
cg00428624	17	1613842			TLCD2	NM_001164407	TSS200	chr17:1613226-1614110	Island	ClassA	chr17:1613226-1614110*Island	8	0
cg00428636	8	18589742			PSD3;PSD3	NM_206909;NM_015310	Body;Body			ClassC		NA	0
cg00428638	19	7224713			INSR;INSR	NM_000208;NM_001079817	Body;Body			ClassC		NA	0
cg00428692	5	194530			LRRC14B	NM_001080478	Body	chr5:195087-195323	N_Shore	ClassA	chr5:195087-195323*N_Shore	3	0
cg00428709	16	51584433								ClassD		NA	0
cg00428944	8	101963525			YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ;YWHAZ	NM_001135700;NM_001135701;NM_001135701;NM_003406;NM_145690;NM_001135700;NM_001135702;NM_001135699	1stExon;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;TSS1500;5'UTR	chr8:101962644-101965427	Island	ClassA	chr8:101962644-101965427*Island	20	0
cg00429081	19	10764351			ILF3;ILF3;ILF3;ILF3;ILF3;LOC147727	NM_017620;NM_004516;NM_001137673;NM_153464;NM_012218;NR_024333	TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body	chr19:10764244-10765807	Island	ClassA	chr19:10764244-10765807*Island	15	0
cg00429107	21	45662813						chr21:45660557-45663172	Island	ClassB	chr21:45660557-45663172*Island	3	0
cg00429268	20	48097073		rs79218015	KCNB1	NM_004975	Body	chr20:48098512-48099560	N_Shore	ClassA	chr20:48098512-48099560*N_Shore	3	0
cg00429402	10	94833658			CYP26A1;CYP26A1;CYP26A1	NM_000783;NM_057157;NM_000783	1stExon;5'UTR;5'UTR	chr10:94833272-94835256	Island	ClassA	chr10:94833272-94835256*Island	13	0
cg00429477	12	6798907			ZNF384;ZNF384;ZNF384;ZNF384;ZNF384;ZNF384;ZNF384	NM_001039916;NM_001039919;NM_001039918;NM_001135734;NM_133476;NM_001039917;NM_001039920	TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500	chr12:6798113-6798922	Island	ClassA	chr12:6798113-6798922*Island	10	0
cg00429497	19	55945233			SHISA7	NM_001145176	Body	chr19:55944450-55945168	S_Shore	ClassA	chr19:55944450-55945168*S_Shore	1	0
cg00429509	2	365132								ClassD		NA	0
cg00429513	4	3426534			RGS12;RGS12;RGS12	NM_198229;NM_198227;NM_002926	Body;Body;Body			ClassC		NA	0
cg00429523	6	107900838	rs9486649		SOBP	NM_018013	Body			ClassC		NA	0
cg00429618	9	99962350			ZNF322B	NM_199005	TSS1500	chr9:99962136-99962426	Island	ClassA	chr9:99962136-99962426*Island	1	1
cg00429683	17	78058778		rs72849355	CCDC40	NM_017950	Body			ClassC		NA	0
cg00429706	7	76751736		rs71555942	CCDC146	NM_020879	TSS200	chr7:76750995-76751394	S_Shore	ClassA	chr7:76750995-76751394*S_Shore	9	0
cg00429767	6	31468473	rs9267388	rs9267387	MICB	NM_005931	Body	chr6:31465460-31466188	S_Shelf	ClassA	chr6:31465460-31466188*S_Shelf	7	0
cg00429830	2	74007425			DUSP11	NM_003584	TSS200	chr2:74006849-74007274	S_Shore	ClassA	chr2:74006849-74007274*S_Shore	6	0
cg00429862	17	12569487			MYOCD;MYOCD;MYOCD;MYOCD	NM_153604;NM_001146312;NM_153604;NM_001146312	5'UTR;5'UTR;1stExon;1stExon	chr17:12568667-12569335	S_Shore	ClassA	chr17:12568667-12569335*S_Shore	2	0
cg00430036	9	99145401			SLC35D2	NM_007001	Body	chr9:99145524-99145849	N_Shore	ClassA	chr9:99145524-99145849*N_Shore	2	0
cg00430080	11	134202533			GLB1L2	NM_138342	Body	chr11:134201784-134202407	S_Shore	ClassA	chr11:134201784-134202407*S_Shore	1	0
cg00430287	6	116382876			FRK	NM_002031	TSS1500			ClassC		NA	0
cg00430484	22	38484679			BAIAP2L2	NM_025045	Body	chr22:38484615-38485721	Island	ClassA	chr22:38484615-38485721*Island	4	0
cg00430542	16	73098732						chr16:73099812-73100791	N_Shore	ClassB	chr16:73099812-73100791*N_Shore	7	0
cg00430613	17	406426						chr17:406197-406502	Island	ClassB	chr17:406197-406502*Island	4	0
cg00430888	4	185926063						chr4:185926380-185926651	N_Shore	ClassB	chr4:185926380-185926651*N_Shore	4	0
cg00430895	18	13136340						chr18:13136596-13137564	N_Shore	ClassB	chr18:13136596-13137564*N_Shore	2	0
cg00430945	19	49617309			LIN7B	NM_022165	TSS1500	chr19:49617455-49618569	N_Shore	ClassA	chr19:49617455-49618569*N_Shore	4	0
cg00431050	10	103985730			ELOVL3	NM_152310	TSS1500	chr10:103985852-103986246	N_Shore	ClassA	chr10:103985852-103986246*N_Shore	1	0
cg00431114	20	43104027			TTPAL;TTPAL	NM_024331;NM_001039199	TSS1500;TSS1500	chr20:43104406-43104654	N_Shore	ClassA	chr20:43104406-43104654*N_Shore	4	0
cg00431187	7	27161749			HOXA3	NM_153631	5'UTR	chr7:27162087-27162426	N_Shore	ClassA	chr7:27162087-27162426*N_Shore	7	0
cg00431198	16	76266534		rs74669833				chr16:76268977-76269193	N_Shelf	ClassB	chr16:76268977-76269193*N_Shelf	1	0
cg00431235	11	93861987	rs4753126		PANX1	NM_015368	TSS200	chr11:93861560-93862773	Island	ClassA	chr11:93861560-93862773*Island	15	0
cg00431236	2	264988			ACP1;SH3YL1;ACP1;ACP1;ACP1;SH3YL1	NM_001040649;NM_001159597;NM_004300;NM_007099;NR_024080;NM_015677	1stExon;TSS1500;1stExon;1stExon;Body;TSS1500	chr2:263400-265238	Island	ClassA	chr2:263400-265238*Island	18	0
cg00431317	8	85267094			RALYL;RALYL;RALYL;RALYL	NM_173848;NM_001100392;NM_001100393;NM_001100391	5'UTR;5'UTR;5'UTR;Body			ClassC		NA	0
cg00431324	16	30672051	rs67128646					chr16:30669107-30671155	S_Shore	ClassB	chr16:30669107-30671155*S_Shore	4	0
cg00431336	18	77223422		rs72439853	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body;Body;Body;Body;Body	chr18:77221855-77222111	S_Shore	ClassA	chr18:77221855-77222111*S_Shore	1	0
cg00431427	15	65913928			SLC24A1	NM_004727	TSS1500			ClassC		NA	0
cg00431447	16	15529115			C16orf45	NM_033201	Body	chr16:15528350-15529086	S_Shore	ClassA	chr16:15528350-15529086*S_Shore	1	0
cg00431549	12	15039025			MGP	NM_000900	TSS200			ClassC		NA	0
cg00431565	19	3369478			NFIC;NFIC	NM_005597;NM_205843	Body;Body	chr19:3369477-3369913	Island	ClassA	chr19:3369477-3369913*Island	5	0
cg00431602	X	23799775	rs2532624		SAT1;SAT1	NM_002970;NR_027783	TSS1500;TSS1500	chrX:23801055-23801724	N_Shore	ClassA	chrX:23801055-23801724*N_Shore	2	0
cg00431673	8	12974448			DLC1;DLC1;DLC1	NM_006094;NM_182643;NM_001164271	Body;Body;TSS1500			ClassC		NA	0
cg00431699	2	63278831			OTX1	NM_014562	5'UTR	chr2:63274475-63279430	Island	ClassA	chr2:63274475-63279430*Island	53	0
cg00431813	7	1051703			C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Body;Body;Body	chr7:1052387-1052736	N_Shore	ClassA	chr7:1052387-1052736*N_Shore	2	0
cg00431835	16	86796158								ClassD		NA	0
cg00431837	6	107812732			SOBP	NM_018013	Body	chr6:107810066-107812733	Island	ClassA	chr6:107810066-107812733*Island	7	0
cg00431894	4	189871012								ClassD		NA	0
cg00431924	16	90161262						chr16:90160332-90161075	S_Shore	ClassB	chr16:90160332-90161075*S_Shore	2	1
cg00431968	8	92528313								ClassD		NA	0
cg00432041	8	67341355			RRS1;RRS1	NM_015169;NM_015169	5'UTR;1stExon	chr8:67340796-67342111	Island	ClassA	chr8:67340796-67342111*Island	10	0
cg00432049	6	150390894			ULBP3	NM_024518	TSS1500	chr6:150389943-150390558	S_Shore	ClassA	chr6:150389943-150390558*S_Shore	2	0
cg00432059	19	20012489			ZNF93	NM_031218	Body	chr19:20011910-20012238	S_Shore	ClassA	chr19:20011910-20012238*S_Shore	2	0
cg00432233	6	6292977		rs75853124	F13A1	NM_000129	Body			ClassC		NA	0
cg00432262	7	46400029								ClassD		NA	0
cg00432328	10	76589109			MYST4	NM_012330	5'UTR	chr10:76584625-76586746	S_Shelf	ClassA	chr10:76584625-76586746*S_Shelf	1	0
cg00432369	8	59968876			TOX	NM_014729	Body			ClassC		NA	0
cg00432454	20	741937			C20orf54	NM_033409	Body	chr20:741633-742058	Island	ClassA	chr20:741633-742058*Island	3	0
cg00432461	8	37825156		rs13270656	ADRB3	NM_000025	TSS1500	chr8:37822486-37824008	S_Shore	ClassA	chr8:37822486-37824008*S_Shore	7	0
cg00432497	16	89438714		rs3102388	ANKRD11	NM_013275	5'UTR	chr16:89438503-89438850	Island	ClassA	chr16:89438503-89438850*Island	5	0
cg00432659	18	11151283						chr18:11148307-11149936	S_Shore	ClassB	chr18:11148307-11149936*S_Shore	3	0
cg00432789	1	211650394			RD3;RD3	NM_183059;NM_001164688	3'UTR;3'UTR	chr1:211652306-211652754	N_Shore	ClassA	chr1:211652306-211652754*N_Shore	2	0
cg00432872	16	349062			AXIN1;AXIN1	NM_003502;NM_181050	Body;Body	chr16:347027-347416	S_Shore	ClassA	chr16:347027-347416*S_Shore	1	0
cg00432937	7	100879557			CLDN15	NM_014343	Body	chr7:100875555-100876212	S_Shelf	ClassA	chr7:100875555-100876212*S_Shelf	1	0
cg00432953	3	184318884						chr3:184319376-184319822	N_Shore	ClassB	chr3:184319376-184319822*N_Shore	3	0
cg00432979	13	21750473			MRP63;MRP63;SKA3;SKA3	NM_024026;NM_024026;NM_145061;NM_001166017	1stExon;5'UTR;Body;Body	chr13:21750287-21751332	Island	ClassA	chr13:21750287-21751332*Island	13	0
cg00433050	4	6296826			WFS1;WFS1	NM_006005;NM_001145853	Body;Body			ClassC		NA	0
cg00433081	5	179719502			MAPK9;MAPK9;MAPK9;MAPK9;MAPK9	NM_002752;NM_139069;NM_139070;NM_001135044;NM_139068	TSS1500;TSS1500;TSS1500;TSS1500;TSS1500	chr5:179718528-179719767	Island	ClassA	chr5:179718528-179719767*Island	8	0
cg00433159	16	2653839			LOC652276	NR_015441	Body	chr16:2653221-2653847	Island	ClassA	chr16:2653221-2653847*Island	10	0
cg00433220	X	46697120	rs5952964		RP2	NM_006915	Body	chrX:46696141-46697075	S_Shore	ClassA	chrX:46696141-46697075*S_Shore	1	0
cg00433284	17	17495037			PEMT	NM_148172	TSS200	chr17:17494598-17495505	Island	ClassA	chr17:17494598-17495505*Island	10	0
cg00433292	10	134219521			PWWP2B;PWWP2B	NM_001098637;NM_138499	Body;Body	chr10:134218268-134219615	Island	ClassA	chr10:134218268-134219615*Island	4	0
cg00433296	8	22223852			SLC39A14;SLC39A14;SLC39A14;SLC39A14	NM_001135154;NM_015359;NM_001128431;NM_001135153	TSS1500;TSS1500;TSS1500;TSS1500	chr8:22224519-22225244	N_Shore	ClassA	chr8:22224519-22225244*N_Shore	7	0
cg00433364	2	74618635		rs72905445	LOC100189589	NR_024463	Body	chr2:74618753-74619291	N_Shore	ClassA	chr2:74618753-74619291*N_Shore	1	0
